# This file contains all populations of all generations.
RS#	Cum.Gen	Index	Objective1	Objective2	Rank	CrowdingDistance	FieldID_1	FieldID_2	FieldID_3	FieldID_4	FieldID_5	FieldID_6	FieldID_7	FieldID_8	FieldID_9	FieldID_10	FieldID_11	FieldID_12	FieldID_13	FieldID_14	FieldID_15	FieldID_16	FieldID_17	FieldID_18	FieldID_19	FieldID_20	FieldID_21	FieldID_22	FieldID_23	FieldID_24	FieldID_25	FieldID_26	FieldID_27	FieldID_28	FieldID_29	FieldID_30	FieldID_31	FieldID_32	FieldID_33	FieldID_34	FieldID_35	FieldID_36	FieldID_37	FieldID_38	FieldID_39	FieldID_40	FieldID_41	FieldID_42	FieldID_43	FieldID_44	FieldID_45	FieldID_46	FieldID_47	FieldID_48	FieldID_49	FieldID_50	FieldID_51	FieldID_52	FieldID_53	FieldID_54	FieldID_55	FieldID_56	FieldID_57	FieldID_58	FieldID_59	FieldID_60	FieldID_61
0	49	11	-2.883562e+01	1.246436e+07	1	6.636788e-02	0	1	0	0	0	1	3	0	0	3	0	0	0	0	2	0	0	3	0	0	0	0	0	0	3	0	2	0	0	2	0	2	0	0	0	0	3	0	0	3	2	0	1	0	0	0	0	0	2	0	3	1	0	0	0	0	3	0	0	2	0	
0	49	12	-2.852277e+01	1.140520e+07	1	5.394347e-02	0	1	0	0	0	1	3	0	0	3	0	0	0	0	2	0	0	3	0	0	0	0	0	0	3	0	2	0	0	2	0	2	0	0	0	0	3	2	0	2	0	0	1	0	0	0	0	0	2	0	3	1	0	0	0	0	3	0	0	2	0	
0	49	13	2.708897e+01	3.439260e+06	1	5.075025e-02	0	0	1	0	0	0	0	0	0	3	3	0	0	0	1	1	0	0	0	3	0	0	1	0	0	0	1	0	0	3	0	2	0	0	0	0	1	2	0	2	2	0	3	0	3	0	2	0	0	1	2	1	0	0	0	0	0	0	0	0	3	
0	49	14	-9.397067e+00	4.879683e+06	1	4.952406e-02	0	1	0	0	3	0	0	0	0	0	0	0	0	3	2	0	0	3	0	0	0	0	0	0	3	0	2	0	0	0	0	3	0	0	0	2	1	1	0	2	2	0	0	0	0	0	2	0	0	1	3	2	0	0	0	0	0	0	0	1	0	
0	49	15	-2.657427e+01	1.134956e+07	1	4.942851e-02	0	1	0	0	0	1	3	0	0	3	0	0	0	0	2	0	0	3	0	0	0	0	0	0	3	0	2	0	0	2	0	2	0	0	0	0	1	1	0	2	2	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	3	0	0	2	0	
0	49	16	-1.031201e+01	5.905224e+06	1	3.764891e-02	0	0	1	0	3	0	0	0	0	0	0	0	0	3	2	0	0	3	0	0	0	0	0	0	3	0	2	0	0	2	0	2	0	0	0	0	3	0	0	3	0	0	1	0	2	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	3	
0	49	17	-9.681469e+00	4.913703e+06	1	3.605390e-02	0	1	0	0	3	0	0	0	0	0	0	0	0	3	2	0	0	3	0	0	0	0	0	0	3	0	2	0	0	2	0	2	0	0	0	0	3	2	0	2	0	0	1	0	0	0	0	0	1	0	3	2	0	0	0	0	0	0	0	1	0	
0	49	18	-3.790153e+01	1.703357e+07	1	3.240330e-02	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	1	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	0	1	2	0	0	0	0	3	0	0	0	3	0	1	3	0	1	0	0	0	0	0	0	0	3	3	
0	49	19	-3.955363e+01	1.704977e+07	1	3.038182e-02	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	1	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	1	0	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	3	3	
0	49	20	-2.973322e+01	1.309244e+07	1	2.779219e-02	2	3	1	0	0	2	3	0	0	1	3	0	0	3	0	3	0	2	0	1	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	0	1	2	0	0	0	0	3	0	0	0	3	0	0	1	1	1	0	0	0	0	0	0	0	3	3	
0	49	21	-1.166188e+01	6.254577e+06	1	1.979251e-02	0	0	1	0	3	0	0	0	0	0	0	0	0	3	2	0	0	3	0	0	0	0	0	0	3	0	2	0	0	2	0	2	0	0	0	0	3	0	0	3	2	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	
0	49	22	2.957159e+01	2.637522e+06	1	1.612307e-02	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	3	0	0	1	0	0	0	1	0	0	3	0	2	0	0	0	0	1	2	0	0	0	0	3	0	3	0	2	0	0	3	2	1	0	0	0	0	0	0	0	0	3	
0	49	23	2.726655e+01	3.020247e+06	1	1.563253e-02	0	0	3	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	1	0	0	0	0	2	0	2	0	0	2	0	3	0	0	0	3	3	0	0	0	1	0	3	0	2	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	3	
0	49	24	-1.108475e+01	5.960385e+06	1	1.430996e-02	0	0	1	0	3	0	0	0	0	0	0	0	0	3	2	0	0	3	0	0	0	0	0	0	3	0	2	0	0	2	0	2	0	0	0	0	3	0	0	3	0	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	3	
0	49	25	-2.450993e+01	1.077349e+07	1	1.425444e-02	2	3	1	0	0	2	3	0	0	3	3	0	0	3	2	0	0	3	0	0	0	0	0	0	3	0	2	0	0	2	0	2	0	0	0	0	3	0	0	3	2	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	2	3	
0	49	26	-1.152731e+01	6.225012e+06	1	1.409991e-02	0	0	1	0	3	0	0	0	0	0	3	0	0	3	2	0	0	3	0	0	0	0	0	0	3	0	2	0	0	2	0	2	0	0	0	0	3	0	0	3	0	0	1	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	1	0	
0	49	27	2.819536e+01	2.957310e+06	1	1.295213e-02	0	0	1	0	0	0	0	0	0	1	3	0	0	0	1	1	0	0	0	3	0	0	1	0	0	0	1	0	0	3	0	2	0	0	0	0	1	2	0	0	0	0	3	0	3	0	2	0	0	3	2	1	0	0	0	0	0	0	0	0	3	
0	49	28	2.831953e+01	2.855007e+06	1	1.216293e-02	0	0	3	0	0	0	0	0	0	1	3	0	0	0	1	1	0	0	0	3	0	0	1	0	0	0	1	0	0	3	0	2	0	0	0	0	1	2	0	0	0	0	3	0	3	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	3	
0	49	29	-1.166188e+01	6.254577e+06	1	1.015841e-02	0	0	1	0	3	0	3	0	0	0	3	0	0	3	2	0	0	3	0	0	0	0	0	0	3	0	2	0	0	2	0	2	0	0	0	0	3	0	0	3	2	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	2	0	
0	49	30	2.957159e+01	2.637522e+06	1	8.752184e-03	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	3	0	0	1	0	0	0	1	0	0	2	0	2	0	0	0	0	3	0	0	3	0	0	1	0	0	0	2	0	0	3	2	1	0	0	0	0	0	0	0	0	3	
0	49	31	2.726655e+01	3.020247e+06	1	8.577417e-03	0	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	1	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	1	0	0	0	3	0	0	1	1	1	0	0	0	0	0	0	0	0	3	
0	49	32	2.831953e+01	2.855007e+06	1	8.334858e-03	0	0	3	0	0	0	0	0	0	1	3	0	0	0	1	1	0	0	0	3	0	0	1	0	0	0	1	0	0	3	0	2	0	0	0	0	1	2	0	0	1	0	3	0	3	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	3	
0	50	1	-4.186991e+01	1.712024e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	0	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	1	0	0	0	3	0	2	3	0	2	0	0	0	0	0	0	0	3	3	
0	50	2	3.054064e+01	2.577582e+06	1	1.000000e+14	0	0	1	0	0	0	3	0	0	3	0	0	0	0	2	0	0	3	0	0	0	0	0	0	3	0	2	0	0	2	0	2	0	0	0	0	3	0	0	3	2	0	1	0	0	0	0	0	2	0	3	1	0	0	0	0	0	0	0	0	3	
0	50	3	9.770952e+00	3.996702e+06	1	3.014627e-01	0	0	1	0	0	0	0	0	0	3	3	0	0	0	1	1	0	0	0	3	0	0	1	0	0	0	1	0	0	3	0	2	0	0	0	0	1	2	0	2	2	0	3	0	3	0	2	0	0	1	2	1	0	0	0	0	0	0	0	0	3	
0	50	4	-2.273484e+01	9.909297e+06	1	1.622146e-01	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	1	0	0	3	0	0	0	1	0	0	3	0	2	0	0	0	0	1	2	0	0	0	0	3	0	0	0	2	0	0	3	2	1	0	0	0	0	0	0	0	2	3	
0	50	5	-3.087360e+01	1.314104e+07	1	1.548284e-01	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	1	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	0	1	2	0	2	0	0	1	0	0	0	3	0	2	1	1	1	0	0	0	0	0	0	0	3	3	
0	50	6	2.708897e+01	3.439260e+06	1	1.387479e-01	0	0	1	0	0	0	0	0	0	3	3	0	0	0	1	1	0	0	0	3	0	0	1	0	0	0	1	0	0	3	0	2	0	0	0	0	1	2	0	2	2	0	3	0	3	0	2	0	0	1	2	1	0	0	0	0	0	0	0	0	3	
0	50	7	-9.397067e+00	4.879683e+06	1	1.335262e-01	0	1	0	0	3	0	0	0	0	0	0	0	0	3	2	0	0	3	0	0	0	0	1	0	0	0	1	0	0	3	0	2	0	0	0	0	1	2	0	0	0	0	3	0	3	0	2	0	0	3	2	1	0	0	0	0	0	0	0	1	0	
0	50	8	-3.695495e+01	1.642291e+07	1	1.143939e-01	0	0	3	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	1	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	1	0	0	0	3	0	0	1	3	1	0	0	0	0	0	0	0	0	3	
0	50	9	-1.531610e+01	7.901874e+06	1	9.501405e-02	0	0	1	0	3	0	0	0	0	3	0	0	0	0	2	0	0	3	0	0	0	0	0	0	2	0	2	0	0	2	0	3	0	0	0	3	3	0	0	0	1	0	3	0	2	0	0	0	2	2	1	1	0	0	0	0	0	0	0	1	0	
0	50	10	-1.531610e+01	7.901874e+06	1	7.491467e-02	0	0	1	0	3	0	0	0	0	3	3	0	0	3	2	0	0	3	0	0	0	0	0	0	2	0	2	0	0	2	0	3	0	0	0	3	3	0	0	0	1	0	3	0	2	0	0	0	2	2	1	1	0	0	0	0	0	0	0	1	0	
0	50	11	-1.446220e+01	6.628311e+06	1	5.386418e-02	0	1	0	0	3	0	0	0	0	0	0	0	0	3	2	0	0	3	0	0	0	0	0	0	3	0	2	0	0	0	0	3	0	0	0	2	1	1	0	2	2	0	0	0	0	0	2	0	0	1	3	2	0	0	0	0	0	0	0	1	0	
0	50	12	-2.852277e+01	1.140520e+07	1	4.987003e-02	0	1	0	0	0	1	3	0	0	3	0	0	0	0	2	0	0	3	0	0	0	0	0	0	3	0	2	0	0	2	0	2	0	0	0	0	3	2	0	0	0	0	1	0	0	0	0	0	2	0	1	1	0	0	0	0	3	0	0	2	0	
0	50	13	-1.044658e+01	5.934789e+06	1	4.567637e-02	0	0	1	0	3	0	0	0	0	0	0	0	0	3	2	0	0	3	0	0	0	0	0	0	3	0	2	0	0	2	0	2	0	0	0	0	3	0	0	3	2	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	
0	50	14	-2.883562e+01	1.246436e+07	1	4.496528e-02	0	1	0	0	0	1	3	0	0	3	0	0	0	3	2	0	0	3	0	0	0	0	0	0	3	0	2	0	0	2	0	2	0	0	0	0	3	0	0	3	2	0	1	0	0	0	0	0	2	0	3	1	0	0	0	0	3	0	0	2	0	
0	50	15	-3.695495e+01	1.642291e+07	1	4.199217e-02	0	0	3	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	1	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	0	0	0	3	0	0	0	3	0	0	1	1	1	0	0	0	0	0	0	0	0	3	
0	50	16	-3.007381e+01	1.301071e+07	1	3.733757e-02	2	3	1	0	0	2	3	0	0	3	3	0	0	3	2	0	0	3	0	0	0	0	0	0	3	0	2	0	0	2	0	2	0	0	0	0	3	0	0	3	2	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	2	3	
0	50	17	-9.681469e+00	4.913703e+06	1	3.707040e-02	0	1	0	0	3	0	0	0	0	0	0	0	0	3	2	0	0	3	0	0	0	0	0	0	3	0	2	0	0	2	0	2	0	0	0	0	3	2	0	2	0	0	1	0	0	0	0	0	1	3	3	2	0	0	0	0	0	0	0	1	0	
0	50	18	-2.657427e+01	1.134956e+07	1	3.406073e-02	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	3	0	0	1	0	0	0	1	0	0	3	0	2	0	0	0	3	3	0	0	0	1	0	3	0	3	0	2	0	0	1	2	1	0	0	0	0	3	0	0	2	0	
0	50	19	-9.397067e+00	4.879683e+06	1	3.232212e-02	0	1	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	3	0	0	0	0	0	0	3	0	2	0	0	0	0	3	0	0	0	2	1	1	0	3	2	0	1	0	0	0	0	0	1	0	3	2	0	0	0	0	0	0	0	1	0	
0	50	20	-2.450993e+01	1.077349e+07	1	2.971221e-02	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	1	0	0	3	0	0	0	1	0	0	3	0	2	0	0	0	0	1	2	0	0	0	0	3	0	3	0	2	0	0	0	2	1	0	0	0	0	0	0	0	2	3	
0	50	21	2.819536e+01	2.957310e+06	1	2.858466e-02	0	0	1	0	0	0	0	0	0	1	3	0	0	0	1	1	0	0	0	3	0	0	1	0	0	0	1	0	0	3	0	2	0	0	0	0	1	2	0	0	0	0	3	0	3	0	2	0	0	3	2	1	0	0	0	0	0	0	0	0	3	
0	50	22	-3.718053e+01	1.645896e+07	1	2.753160e-02	0	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	1	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	1	0	0	0	3	0	0	1	1	1	0	0	0	0	0	0	0	0	3	
0	50	23	-3.790153e+01	1.703357e+07	1	2.473467e-02	2	3	1	0	0	2	3	0	0	3	3	0	0	0	0	3	0	2	0	1	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	0	1	2	0	0	0	0	3	0	0	0	3	0	1	3	0	1	0	0	0	0	0	0	0	3	3	
0	50	24	-2.883562e+01	1.246436e+07	1	2.094442e-02	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	3	0	0	1	0	0	0	1	0	0	3	0	2	0	0	0	3	3	0	0	0	1	0	3	0	3	0	2	0	0	1	2	1	0	0	0	0	3	0	0	2	0	
0	50	25	-2.450993e+01	1.077349e+07	1	1.980628e-02	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	1	0	0	3	0	0	0	1	0	0	3	0	2	0	0	0	0	1	2	0	0	0	0	3	0	3	0	2	0	0	3	2	1	0	0	0	0	0	0	0	2	3	
0	50	26	-1.166188e+01	6.254577e+06	1	1.979251e-02	0	0	1	0	3	0	0	0	0	0	0	0	0	3	2	0	0	2	0	1	0	0	0	0	3	0	2	0	0	2	0	2	0	0	0	0	3	0	0	3	2	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	
0	50	27	-1.438104e+01	6.523011e+06	1	1.877601e-02	0	1	0	0	3	0	0	0	0	0	0	0	0	3	2	0	0	3	0	0	0	0	0	0	3	0	2	0	0	0	0	3	0	0	0	2	1	1	0	2	2	0	0	0	0	0	0	0	1	0	3	2	0	0	0	0	0	0	0	1	0	
0	50	28	-1.108475e+01	5.960385e+06	1	1.744084e-02	0	0	1	0	3	0	0	0	0	0	0	0	0	3	2	0	0	3	0	0	0	0	0	0	3	0	2	0	0	2	0	2	0	0	0	0	3	0	0	3	0	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	3	
0	50	29	2.708897e+01	3.439260e+06	1	1.657022e-02	0	0	1	0	0	0	0	0	0	1	3	0	0	0	1	1	0	0	0	3	0	0	1	0	0	0	1	0	0	3	0	2	0	0	0	0	1	2	0	2	2	0	3	0	3	0	2	0	0	1	2	1	0	0	0	0	0	0	0	0	3	
0	50	30	-3.955363e+01	1.704977e+07	1	1.655108e-02	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	1	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	1	0	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	3	3	
0	50	31	-4.186991e+01	1.712024e+07	1	1.599410e-02	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	0	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	1	0	0	0	3	0	2	3	0	1	0	0	0	0	0	0	0	3	3	
0	50	32	-2.450993e+01	1.077349e+07	1	1.425444e-02	2	3	1	0	0	2	0	0	0	1	3	0	0	0	1	1	0	0	0	3	0	0	1	0	0	0	1	0	0	3	0	2	0	0	0	0	1	2	0	2	2	0	3	0	3	0	2	0	0	1	2	1	0	0	0	0	0	0	0	2	3	
0	51	1	-4.186991e+01	1.712024e+07	1	1.000000e+14	2	3	1	0	0	2	3	0	0	3	3	0	0	3	0	3	0	2	0	0	0	0	3	0	3	0	0	0	0	3	0	2	0	0	0	3	1	2	0	2	0	0	1	0	0	0	3	0	2	3	0	2	0	0	0	0	0	0	0	3	3	
0	51	2	4.241062e+01	8.821872e+06	5	2.862316e-01	0	0	0	0	3	0	2	0	0	3	1	0	0	0	2	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	3	0	0	2	0	1	0	1	0	0	0	1	2	0	0	2	0	1	0	0	3	2	
0	51	3	1.088005e+02	1.007097e+07	7	1.000000e+14	3	3	1	0	1	1	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	2	0	2	0	0	0	0	3	0	0	0	3	0	2	0	1	1	0	3	0	0	0	1	0	1	0	2	0	0	0	3	0	2	0	0	0	3	
0	51	4	2.024250e+01	5.048811e+06	1	2.992932e-01	3	3	3	0	2	0	0	0	0	3	3	0	0	1	2	2	0	0	0	2	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	1	0	2	0	2	0	1	3	1	1	0	0	2	0	0	0	0	2	2	
0	51	5	-6.231878e+00	1.338201e+07	2	2.371715e-01	2	0	3	0	2	0	3	0	0	2	1	0	0	1	3	2	0	0	0	0	0	0	3	0	0	0	2	0	0	1	0	3	0	0	0	3	2	0	0	2	0	0	3	0	2	0	3	0	0	1	1	1	0	0	3	0	2	0	0	0	1	
0	51	6	2.466184e+01	8.933571e+06	4	4.556910e-01	3	1	3	0	0	3	2	0	0	2	2	0	0	0	2	0	0	2	0	2	0	0	1	0	1	0	1	0	0	0	0	3	0	0	0	0	3	0	0	3	1	0	2	0	2	0	3	0	1	1	2	1	0	0	3	0	3	0	0	2	0	
0	51	7	9.535314e+01	5.886027e+06	4	1.000000e+14	0	0	3	0	2	2	1	0	0	0	3	0	0	0	0	1	0	0	0	2	0	0	3	0	2	0	2	0	0	1	0	0	0	0	0	2	0	2	0	1	1	0	0	0	3	0	2	0	1	0	2	0	0	0	0	0	2	0	0	1	3	
0	51	8	1.430925e+02	7.788555e+06	5	1.000000e+14	1	2	1	0	1	1	1	0	0	0	1	0	0	0	3	1	0	2	0	2	0	0	2	0	3	0	2	0	0	3	0	1	0	0	0	1	1	2	0	2	1	0	2	0	0	0	2	0	2	2	2	2	0	0	1	0	2	0	0	1	3	
0	51	9	9.121058e+01	5.594832e+06	3	1.000000e+14	0	0	2	0	2	2	1	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	2	0	0	1	0	3	0	0	0	2	2	1	0	0	1	0	0	0	0	0	2	0	1	2	3	2	0	0	0	0	2	0	0	3	1	
0	51	10	1.101344e+02	8.197524e+06	5	3.794901e-01	3	1	1	0	3	2	1	0	0	1	2	0	0	3	3	2	0	2	0	1	0	0	2	0	1	0	0	0	0	3	0	0	0	0	0	2	0	0	0	2	2	0	0	0	3	0	3	0	1	0	1	1	0	0	2	0	1	0	0	1	1	
0	51	11	2.945298e+01	1.189169e+07	6	1.000000e+14	2	3	3	0	1	2	3	0	0	1	1	0	0	1	0	2	0	3	0	1	0	0	2	0	3	0	1	0	0	0	0	0	0	0	0	1	3	1	0	0	2	0	0	0	2	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	2	
0	51	12	2.657982e+01	1.075664e+07	5	5.338426e-01	2	1	1	0	1	3	3	0	0	3	1	0	0	2	1	1	0	3	0	2	0	0	3	0	2	0	2	0	0	0	0	0	0	0	0	0	1	1	0	3	1	0	2	0	1	0	1	0	2	1	1	0	0	0	1	0	0	0	0	0	0	
0	51	13	-2.920326e-01	1.111012e+07	3	1.000000e+14	3	3	0	0	2	2	2	0	0	1	0	0	0	2	2	3	0	2	0	0	0	0	2	0	3	0	3	0	0	0	0	3	0	0	0	2	1	1	0	0	1	0	0	0	0	0	0	0	2	3	3	1	0	0	0	0	3	0	0	3	0	
0	51	14	4.623063e+01	8.313840e+06	4	1.243442e-01	2	0	3	0	2	0	2	0	0	1	3	0	0	0	1	0	0	0	0	3	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	2	0	0	0	3	2	0	3	0	2	0	3	0	2	3	0	1	0	0	3	0	3	0	0	0	1	
0	51	15	-9.534413e+00	8.781696e+06	1	4.414759e-01	3	2	1	0	1	1	0	0	0	3	3	0	0	3	0	3	0	0	0	3	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	3	3	2	0	0	2	0	0	0	1	0	3	0	2	2	3	0	0	0	1	0	0	0	0	2	1	
0	51	16	3.382514e+01	5.130621e+06	2	4.651218e-01	0	1	1	0	0	2	2	0	0	0	0	0	0	0	3	2	0	3	0	2	0	0	1	0	1	0	2	0	0	1	0	2	0	0	0	0	3	1	0	2	2	0	0	0	0	0	2	0	1	2	0	1	0	0	3	0	0	0	0	3	0	
0	51	17	1.349357e+02	8.220933e+06	6	1.000000e+14	1	3	3	0	2	2	1	0	0	1	1	0	0	2	0	0	0	1	0	0	0	0	1	0	1	0	3	0	0	2	0	0	0	0	0	3	1	0	0	2	1	0	2	0	3	0	2	0	1	1	2	1	0	0	1	0	0	0	0	1	1	
0	51	18	5.596482e+00	6.453513e+06	1	3.217320e-01	3	2	3	0	2	2	0	0	0	3	2	0	0	3	2	0	0	3	0	0	0	0	0	0	1	0	3	0	0	2	0	3	0	0	0	0	2	0	0	2	1	0	1	0	2	0	3	0	1	2	0	0	0	0	0	0	2	0	0	0	3	
0	51	19	-4.028801e+00	1.053778e+07	2	3.791977e-01	2	2	2	0	2	0	3	0	0	0	1	0	0	3	2	0	0	0	0	0	0	0	3	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	2	0	0	3	3	2	0	0	3	0	1	0	0	1	2	
0	51	20	5.719052e+01	8.295372e+06	4	4.835189e-01	0	3	1	0	3	1	2	0	0	2	2	0	0	1	0	1	0	2	0	1	0	0	0	0	3	0	2	0	0	0	0	3	0	0	0	1	3	0	0	1	0	0	2	0	0	0	1	0	0	0	1	2	0	0	2	0	2	0	0	0	1	
0	51	21	4.416351e+01	4.566618e+06	1	1.000000e+14	1	2	1	0	0	2	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0	1	0	2	0	2	0	0	2	0	1	0	0	0	0	2	1	0	1	1	0	1	0	0	0	3	0	0	1	2	2	0	0	3	0	1	0	0	0	3	
0	51	22	9.633884e+01	8.933004e+06	6	1.000000e+00	3	1	3	0	2	2	1	0	0	3	1	0	0	1	3	3	0	3	0	3	0	0	3	0	1	0	2	0	0	1	0	3	0	0	0	0	2	2	0	2	1	0	1	0	1	0	1	0	2	1	3	1	0	0	0	0	3	0	0	2	1	
0	51	23	4.211443e+01	8.756586e+06	4	1.744963e-01	2	2	2	0	1	2	3	0	0	0	1	0	0	1	3	1	0	1	0	3	0	0	3	0	1	0	2	0	0	1	0	0	0	0	0	0	1	2	0	2	0	0	1	0	0	0	2	0	1	3	2	2	0	0	2	0	2	0	0	3	2	
0	51	24	1.078627e+02	4.790097e+06	2	1.000000e+14	0	3	1	0	2	1	1	0	0	2	1	0	0	0	2	3	0	0	0	1	0	0	0	0	1	0	2	0	0	3	0	0	0	0	0	0	2	0	0	0	2	0	3	0	1	0	0	0	2	3	3	2	0	0	2	0	0	0	0	3	1	
0	51	25	1.932548e+01	8.115714e+06	3	1.000000e+00	2	2	3	0	3	3	2	0	0	3	1	0	0	0	2	3	0	1	0	2	0	0	1	0	2	0	3	0	0	2	0	2	0	0	0	0	3	0	0	0	2	0	3	0	3	0	1	0	1	1	1	1	0	0	1	0	3	0	0	3	0	
0	51	26	6.951901e+00	1.178793e+07	4	1.000000e+14	3	2	1	0	2	1	3	0	0	1	2	0	0	2	3	1	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0	3	0	0	3	0	0	0	0	0	1	3	2	2	0	0	2	0	3	0	0	2	0	
0	51	27	-9.206310e+00	1.487581e+07	2	1.000000e+14	2	3	3	0	1	3	3	0	0	2	1	0	0	0	2	3	0	1	0	3	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	3	2	0	0	3	1	0	2	0	3	0	3	0	1	0	2	0	0	0	2	0	2	0	0	2	1	
0	51	28	9.292324e+00	7.070490e+06	2	2.977067e-01	0	3	1	0	1	2	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	2	0	0	0	2	1	2	0	0	1	0	0	0	0	0	1	0	0	3	1	2	0	0	0	0	0	0	0	2	1	
0	51	29	5.858895e+01	8.490744e+06	5	3.085234e-01	3	3	1	0	1	3	2	0	0	1	0	0	0	0	0	3	0	3	0	0	0	0	0	0	1	0	2	0	0	1	0	2	0	0	0	1	1	0	0	2	1	0	0	0	2	0	3	0	0	1	0	1	0	0	2	0	0	0	0	0	0	
0	51	30	-1.658065e+01	1.430176e+07	1	5.200411e-01	3	0	3	0	2	3	3	0	0	1	3	0	0	0	0	2	0	3	0	0	0	0	0	0	2	0	2	0	0	3	0	3	0	0	0	0	2	1	0	3	0	0	2	0	3	0	2	0	2	2	0	0	0	0	2	0	3	0	0	3	3	
0	51	31	1.484788e+01	1.480656e+07	5	1.000000e+14	3	3	1	0	1	2	3	0	0	1	2	0	0	2	1	0	0	3	0	3	0	0	3	0	1	0	0	0	0	3	0	1	0	0	0	3	3	0	0	1	2	0	2	0	3	0	2	0	2	0	1	2	0	0	3	0	0	0	0	3	0	
0	51	32	2.110265e+01	6.697728e+06	2	2.009484e-01	2	2	3	0	1	3	2	0	0	0	3	0	0	2	1	1	0	2	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	0	0	2	0	2	0	2	1	0	0	0	3	0	0	0	0	0	2	2	0	0	3	0	0	0	0	1	2	
